word	zipf	dom_pos	all_pos
established	3.911	Verb	Verb|Adjective
establishes	2.371	Verb	Verb
establishing	3.161	Verb	Verb|Noun
establishment	3.616	Noun	Noun
establishments	2.468	Noun	Noun
estadio	1.593	Name	Name
estado	1.769	Noun	Noun|Name
estate	4.324	Noun	Noun
estates	3.131	Noun	Noun
esteem	3.231	Noun	Noun
esteemed	3.173	Adjective	Adjective|Verb
esteems	1.769	Noun	Noun
ester	1.769	Name	Name|Adjective
esther	3.566	Name	Name|Noun
esthetic	1.769	Noun	Noun|Adjective
esthetically	1.593	Adverb	Adverb
estimable	1.769	Adjective	Adjective
estimate	3.679	Noun	Noun|Verb
estimated	3.447	Adjective	Adjective|Verb
estimates	3.251	Noun	Noun|Verb
estimating	2.496	Verb	Verb
estimation	2.707	Noun	Noun
estimations	1.769	Noun	Noun
estonia	2.468	Name	Name
estonian	2.246	Adjective	Adjective
estopped	1.593	Verb	Verb
estoppel	1.894	Noun	Noun
estrada	2.614	Name	Name|Noun
estragon	1.593	Name	Name
estrange	1.769	Verb	Verb
estranged	2.634	Adjective	Adjective
estrangement	2.333	Noun	Noun
estrangements	1.593	Noun	Noun
estrin	1.593	Noun	Noun
estrogen	2.723	Noun	Noun|Name
estrogens	1.593	Noun	Noun
estuary	2.070	Noun	Noun
esu	2.468	Name	Name|Noun
et	4.103	Name	Name|Adverb|Unclassified
eta	3.438	Noun	Noun
etang	1.593	#N/A	#N/A
etas	1.593	Noun	Noun
etc	3.425	Adverb	Adverb
etcetera	3.091	Adverb	Adverb
etch	2.333	Verb	Verb|Noun|Name
etched	2.723	Verb	Verb
etcher	1.769	Noun	Noun
etching	2.371	Noun	Noun
etchings	2.333	Noun	Noun
eten	1.593	Verb	Verb
eteocles	2.371	Name	Name
eternal	4.031	Adjective	Adjective
eternalization	1.593	Noun	Noun
eternally	3.270	Adverb	Adverb
eterne	1.593	Noun	Noun
eternities	1.769	Noun	Noun
eternity	3.902	Noun	Noun
eth	2.070	Name	Name|Verb
ethanol	2.496	Noun	Noun
ethel	3.693	Name	Name|Verb
ether	3.329	Noun	Noun
ethereal	2.593	Adjective	Adjective
etheric	1.593	Adjective	Adjective
ethernet	1.769	Noun	Noun|Name
ethers	1.593	Noun	Noun
ethic	3.024	Noun	Noun
ethical	3.438	Adjective	Adjective
ethically	2.836	Adverb	Adverb
ethics	3.730	Noun	Noun
ethiop	1.593	Noun	Noun
ethiopia	2.723	Name	Name
ethiopian	2.739	Adjective	Adjective
ethiopians	1.991	Noun	Noun
ethmoid	1.991	Adjective	Adjective|Noun
ethnic	3.256	Adjective	Adjective
ethnically	2.070	Adverb	Adverb
ethnicity	2.371	Noun	Noun
ethnocentric	1.593	Adjective	Adjective
ethnographic	1.769	Adjective	Adjective
ethos	2.195	Noun	Noun
ethyl	2.593	Noun	Noun|Name
ethylene	2.333	Noun	Noun
etiological	1.593	Adjective	Adjective
etiology	1.991	Noun	Noun
etiquette	3.279	Noun	Noun
etna	1.894	Name	Name|Noun
etoile	1.769	#N/A	#N/A
eton	2.654	Name	Name
etruria	1.593	Noun	Noun
etruscan	2.438	Adjective	Adjective|Noun
etudes	1.991	Noun	Noun|Name
ety	1.593	Adjective	Adjective
etymological	1.593	Adjective	Adjective
etymologically	1.593	Adverb	Adverb
etymology	2.195	Noun	Noun
eu	2.246	Name	Name|Noun
eucalypti	1.593	Noun	Noun
eucalyptus	2.707	Adjective	Adjective|Noun|Name
eucharist	1.894	Noun	Noun
euchring	1.593	Verb	Verb
euclid	2.672	Name	Name
euclidean	1.593	Adjective	Adjective
euclidian	1.769	Adjective	Adjective
eudaemon	1.593	Noun	Noun
eudaemonic	1.593	Adjective	Adjective
eugene	3.841	Name	Name
eugenia	1.769	Noun	Noun|Name
eugenics	1.991	Noun	Noun
eugenism	1.593	Noun	Noun
eulogies	2.406	Noun	Noun
eulogize	1.991	Verb	Verb
eulogized	1.894	Verb	Verb
eulogizing	1.769	Verb	Verb
eulogy	3.221	Noun	Noun
eunuch	3.111	Noun	Noun|Name
eunuchs	2.614	Noun	Noun
euphemism	2.964	Noun	Noun
euphemisms	2.468	Noun	Noun
euphemistic	1.593	Adjective	Adjective
euphemistically	1.894	Adverb	Adverb
euphonious	1.894	Adjective	Adjective
euphony	1.593	Noun	Noun
euphoria	2.707	Noun	Noun
euphoric	2.634	Adjective	Adjective
euphrates	1.769	Name	Name
eurasia	1.593	Name	Name
eurasian	2.070	Adjective	Adjective
eureka	3.173	Interjection	Interjection
euripides	2.195	Name	Name
euro	2.797	Adjective	Adjective|Noun
eurocentric	1.593	Adjective	Adjective
eurodollar	1.593	Noun	Noun
europa	2.848	Name	Name|Noun
europe	4.428	Name	Name|Noun
european	3.849	Adjective	Adjective|Noun
europeans	2.964	Noun	Noun
euros	2.872	Noun	Noun|Name
eurydice	1.991	Name	Name|Verb
eustachian	2.195	Adjective	Adjective
euthanasia	2.672	Noun	Noun
euthanasy	1.991	Noun	Noun|Adjective
euthanize	2.371	Verb	Verb
euthanized	2.195	Verb	Verb
euthanizing	1.593	Verb	Verb
evacuate	3.750	Verb	Verb|Adjective|Noun
evacuated	3.325	Verb	Verb
evacuates	1.769	Verb	Verb
evacuating	3.077	Verb	Verb
evacuation	3.522	Noun	Noun
evacuations	1.991	Noun	Noun
evacuees	2.070	Noun	Noun
evade	2.955	Verb	Verb
evaded	2.406	Verb	Verb
evader	1.593	Noun	Noun
evades	1.894	Verb	Verb
evading	2.810	Verb	Verb
eval	2.137	Noun	Noun
evaluate	3.241	Verb	Verb
evaluated	2.797	Verb	Verb
evaluates	1.769	Verb	Verb
evaluating	2.614	Verb	Verb
evaluation	3.646	Noun	Noun
evaluations	2.836	Noun	Noun
evaluator	1.593	Noun	Noun
evaluators	1.894	Noun	Noun
evanescence	1.593	Name	Name
evangelical	2.371	Adjective	Adjective
evangelicals	1.593	Noun	Noun
evangelion	1.991	Noun	Noun
evangelise	1.593	Verb	Verb
evangelised	1.593	Verb	Verb
evangelism	1.991	Noun	Noun
evangelist	2.137	Noun	Noun
evangelistic	1.593	Name	Name
evangelists	1.894	Noun	Noun
evans	3.934	Name	Name
evaporate	2.690	Verb	Verb
evaporated	2.690	Verb	Verb|Adjective
evaporates	2.292	Verb	Verb
evaporating	2.522	Verb	Verb|Adjective
evaporation	1.769	Noun	Noun
evaporator	1.894	Noun	Noun
evaporators	1.593	Noun	Noun
evasion	3.070	Noun	Noun
evasions	2.195	Noun	Noun
evasive	3.260	Adjective	Adjective
evasiveness	1.894	Noun	Noun
eve	4.450	Name	Name|Noun
even	5.942	Adverb	Adverb|Conjunction|Verb|Adjective|Noun
evened	2.292	Verb	Verb
evenhanded	1.593	Adjective	Adjective
evening	5.081	Noun	Noun|Verb
evenings	3.416	Noun	Noun
evenly	2.883	Adverb	Adverb
evens	2.739	Verb	Verb|Noun
evensong	1.991	Name	Name|Noun
event	4.421	Noun	Noun
eventful	2.571	Adjective	Adjective|Name
eventide	1.593	Noun	Noun
eventration	1.593	Noun	Noun
events	4.227	Noun	Noun
eventual	2.654	Adjective	Adjective
eventualities	2.137	Noun	Noun
eventuality	2.292	Noun	Noun
eventually	4.388	Adverb	Adverb
eventuate	1.593	Verb	Verb
eveque	2.070	#N/A	#N/A
ever	5.850	Adverb	Adverb|Noun
everest	3.111	Name	Name|Adjective
everglade	1.894	Name	Name
everglades	2.783	Noun	Noun|Name|Verb
evergreen	2.333	Adjective	Adjective|Noun
evergreens	1.769	Noun	Noun
everlasting	3.409	Adjective	Adjective
everlastingly	2.070	Adverb	Adverb
everly	2.137	Name	Name|Adjective
evermore	2.836	Adverb	Adverb
evert	1.991	Name	Name|Verb|Noun
every	5.739	Article	Article|Adverb|Noun
everybody	5.536	Pronoun	Pronoun
everyday	4.037	Adjective	Adjective
everyman	2.690	Noun	Noun|Name
everymen	1.593	Noun	Noun
everyone	5.383	Pronoun	Pronoun
everyplace	2.593	Noun	Noun|Verb
everything	5.816	Pronoun	Pronoun
everyway	1.769	Noun	Noun
everywhere	4.714	Adverb	Adverb
everywheres	1.593	Verb	Verb
everywoman	1.769	Noun	Noun
eves	1.894	Name	Name
evict	2.860	Verb	Verb
evicted	3.155	Verb	Verb|Adjective
evicting	2.406	Verb	Verb
eviction	2.935	Noun	Noun
evictions	1.593	Noun	Noun
evicts	1.769	Verb	Verb
evidence	4.929	Noun	Noun
evidenced	2.438	Verb	Verb
evidences	2.522	Noun	Noun|Verb
evident	3.131	Adjective	Adjective
evidential	1.593	Adjective	Adjective
evidentially	1.769	Adverb	Adverb
evidentiary	2.672	Adjective	Adjective
evidently	3.768	Adverb	Adverb
evil	4.864	Adjective	Adjective|Noun|Name
evildoer	1.894	Noun	Noun
evildoers	2.634	Noun	Noun
evildoing	1.593	Verb	Verb
eviler	1.894	Noun	Noun
evilest	1.769	Adjective	Adjective
evilly	1.769	Adverb	Adverb
evilness	1.894	Noun	Noun
evils	3.155	Noun	Noun|Name
evinced	1.894	Verb	Verb
evinces	1.593	Verb	Verb
evincing	1.769	Verb	Verb
eviscerate	2.371	Verb	Verb
eviscerated	2.571	Verb	Verb|Adjective|Name
eviscerates	1.769	Verb	Verb
eviscerating	2.070	Verb	Verb|Adjective
evisceration	2.070	Noun	Noun
eviscerator	1.593	Noun	Noun
evitable	1.593	Adjective	Adjective
evite	1.593	Noun	Noun
evocation	1.991	Noun	Noun
evocative	2.468	Adjective	Adjective
evoke	2.496	Verb	Verb
evoked	2.070	Verb	Verb
evokes	2.438	Verb	Verb
evoking	1.894	Verb	Verb
evolution	3.728	Noun	Noun
evolutional	1.769	Adjective	Adjective
evolutionary	3.077	Adjective	Adjective
evolutionist	1.769	Noun	Noun
evolutions	1.769	Noun	Noun
evolve	3.216	Verb	Verb
evolved	3.501	Verb	Verb|Adjective
evolvement	1.769	Noun	Noun
evolves	2.246	Verb	Verb
evolving	3.063	Verb	Verb|Adjective
ew	3.817	Verb	Verb|Noun|Name
ewe	2.522	Noun	Noun
ewes	1.769	Noun	Noun
ewing	4.079	Name	Name
ex	4.099	Noun	Noun|Preposition|Adverb|Adjective
exacerbate	2.195	Verb	Verb
exacerbated	2.292	Verb	Verb|Adjective
exacerbates	1.769	Verb	Verb
exacerbating	1.769	Verb	Verb
exacerbation	1.769	Noun	Noun
exact	4.354	Adjective	Adjective|Verb
exacta	2.070	Noun	Noun
exacted	2.292	Verb	Verb
exacting	2.672	Adjective	Adjective|Verb
exactingly	1.593	Adverb	Adverb
exaction	1.593	Noun	Noun
exactions	1.593	Noun	Noun
exactitude	1.593	Noun	Noun
exactly	5.392	Adverb	Adverb
exactness	1.593	Noun	Noun
exacts	1.991	Verb	Verb
exaggerate	3.292	Verb	Verb|Adjective
exaggerated	3.105	Verb	Verb|Adjective
exaggerates	2.406	Verb	Verb
exaggerating	3.333	Verb	Verb
exaggeration	2.973	Noun	Noun
exaggerations	1.894	Noun	Noun
exaggerator	1.769	Noun	Noun
exalt	2.333	Verb	Verb
exaltation	1.894	Noun	Noun
exalted	2.848	Adjective	Adjective|Verb
exalting	2.246	Verb	Verb|Adjective
exalts	1.894	Verb	Verb
exam	4.128	Noun	Noun
examen	1.593	Noun	Noun
examination	3.742	Noun	Noun
examinations	2.823	Noun	Noun
examine	3.995	Verb	Verb
examined	3.733	Verb	Verb|Adjective
examiner	3.409	Noun	Noun|Name
examiners	2.371	Noun	Noun
examines	2.571	Verb	Verb
examining	3.279	Verb	Verb|Noun
example	4.476	Noun	Noun|Adverb
examples	3.283	Noun	Noun
exams	3.456	Noun	Noun
exasperate	1.769	Verb	Verb
exasperated	2.246	Adjective	Adjective|Verb
exasperating	2.406	Adjective	Adjective
exasperation	1.593	Noun	Noun
excalibur	3.189	Noun	Noun|Name|Verb
excavate	2.333	Verb	Verb
excavated	2.468	Verb	Verb|Adjective
excavating	2.371	Verb	Verb|Noun
excavation	2.810	Noun	Noun
excavations	2.070	Noun	Noun
excavator	1.991	Noun	Noun
excavators	1.593	Noun	Noun
exceed	3.105	Verb	Verb
exceeded	3.098	Verb	Verb|Noun
exceeding	2.810	Verb	Verb
exceedingly	2.991	Adverb	Adverb
exceeds	2.872	Verb	Verb
excel	2.872	Verb	Verb
excelente	2.195	Noun	Noun
excelled	2.593	Verb	Verb
excellence	3.422	Noun	Noun|Adjective
excellencies	2.246	Noun	Noun
excellency	3.999	Noun	Noun|Name
excellent	4.721	Adjective	Adjective
excellently	2.371	Adverb	Adverb
excelling	1.991	Verb	Verb
excels	2.333	Verb	Verb
excelsior	2.883	Noun	Noun|Name
except	5.047	Conjunction	Conjunction|Preposition|Verb
excepted	2.468	Verb	Verb
excepting	2.522	Verb	Verb|Preposition
exception	3.905	Noun	Noun
exceptional	3.468	Adjective	Adjective
exceptionally	3.184	Adverb	Adverb
exceptions	3.459	Noun	Noun
excepts	1.593	Verb	Verb
excercise	1.769	Verb	Verb|Noun
excerpt	2.070	Noun	Noun|Verb
excerpts	2.333	Noun	Noun
excess	3.488	Adjective	Adjective|Noun|Preposition
excesses	2.496	Noun	Noun
excessive	3.389	Adjective	Adjective
excessively	2.754	Adverb	Adverb
exchange	4.306	Noun	Noun|Verb|Name
exchanged	3.325	Verb	Verb
exchanger	1.593	Noun	Noun
exchanges	2.690	Noun	Noun
exchanging	3.055	Verb	Verb|Noun
exchequer	2.070	Noun	Noun
excided	1.593	Verb	Verb
excise	2.246	Noun	Noun
excised	2.070	Verb	Verb|Adjective
excising	1.769	Verb	Verb
excision	1.593	Noun	Noun
excitability	1.769	Noun	Noun
excitable	2.690	Adjective	Adjective
excitation	1.894	Noun	Noun
excitatory	1.593	Adjective	Adjective
excite	3.333	Verb	Verb
excited	4.686	Adjective	Adjective|Verb
excitedly	2.468	Adverb	Adverb
excitement	4.090	Noun	Noun|Name
excitements	1.769	Noun	Noun
exciter	1.593	Noun	Noun
excites	3.077	Verb	Verb
exciting	4.542	Adjective	Adjective|Verb
excitingly	1.894	Adverb	Adverb
exclaim	2.195	Verb	Verb
exclaimed	1.894	Verb	Verb
exclaiming	2.195	Verb	Verb|Noun
exclaims	1.991	Verb	Verb
exclamation	2.754	Noun	Noun
exclamatory	1.593	Adjective	Adjective
exclude	3.008	Verb	Verb
excluded	3.070	Verb	Verb|Adjective
excluders	1.593	Noun	Noun
excludes	2.468	Verb	Verb
excluding	2.723	Verb	Verb|Preposition
exclusion	2.406	Noun	Noun
exclusionary	1.769	Adjective	Adjective
exclusions	1.769	Noun	Noun
exclusive	3.893	Adjective	Adjective
exclusively	3.260	Adverb	Adverb
exclusiveness	1.894	Noun	Noun
exclusives	2.070	Noun	Noun|Verb|Name
exclusivity	2.371	Noun	Noun
excommunicate	2.070	Verb	Verb|Adjective
excommunicated	2.593	Verb	Verb|Name
excommunicating	1.593	Verb	Verb
excommunication	2.195	Noun	Noun
excoriated	1.593	Adjective	Adjective
excoriates	1.769	Verb	Verb
excoriation	1.593	Noun	Noun
excrement	3.091	Noun	Noun
excremental	1.769	Adjective	Adjective
excrementitious	1.593	Adjective	Adjective
excrements	1.991	Noun	Noun
excreta	1.593	Noun	Noun
excrete	1.769	Verb	Verb
excreted	1.991	Verb	Verb
excretes	1.991	Verb	Verb
excreting	1.769	Verb	Verb
excretion	2.137	Noun	Noun
excretions	1.769	Noun	Noun
excruciate	1.593	Noun	Noun
excruciating	3.124	Adjective	Adjective
excruciatingly	2.371	Adverb	Adverb
exculpate	1.593	Verb	Verb
exculpatory	2.070	Adjective	Adjective
excursion	2.836	Noun	Noun
excursions	2.246	Noun	Noun
excursus	1.593	Noun	Noun
excusable	2.195	Adjective	Adjective
excuse	5.565	Verb	Verb|Noun|Name
excused	3.599	Verb	Verb|Adjective|Name
excuser	1.593	Noun	Noun
excuses	3.937	Noun	Noun
excusing	2.593	Verb	Verb|Noun
exeat	1.593	Noun	Noun
exec	3.040	Noun	Noun|Name
execrable	1.593	Adjective	Adjective
execrate	1.593	Verb	Verb
execs	2.438	Noun	Noun
executable	1.593	Adjective	Adjective
execute	3.745	Verb	Verb
executed	3.874	Verb	Verb|Adjective
executes	2.195	Verb	Verb
executing	2.894	Verb	Verb|Noun|Adjective
execution	3.989	Noun	Noun
executioner	3.137	Noun	Noun
executioners	2.195	Noun	Noun
executions	3.055	Noun	Noun
executive	4.026	Noun	Noun|Adjective|Name
executives	3.402	Noun	Noun
executor	2.810	Noun	Noun
executors	1.769	Noun	Noun
executrix	1.593	Noun	Noun
exemplar	2.292	Adjective	Adjective|Name
exemplars	1.769	Noun	Noun
exemplary	2.945	Adjective	Adjective
exemplified	2.292	Verb	Verb
exemplifies	2.406	Verb	Verb
exemplify	1.894	Verb	Verb
exemplifying	1.593	Verb	Verb
exempt	2.872	Adjective	Adjective|Verb
exempted	2.292	Verb	Verb
exemption	2.614	Noun	Noun
exemptions	2.137	Noun	Noun
exempts	1.894	Verb	Verb
exercise	4.248	Noun	Noun|Verb
exercised	2.982	Verb	Verb
exerciser	1.769	Noun	Noun
exercises	3.537	Noun	Noun|Verb
exercising	3.221	Verb	Verb|Noun
exert	2.836	Verb	Verb
exerted	2.333	Verb	Verb
exerting	2.137	Verb	Verb|Noun
exertion	2.496	Noun	Noun
exertions	1.593	Noun	Noun
exerts	2.195	Verb	Verb
exes	2.468	Noun	Noun|Verb
exeunt	1.894	Unclassified	Unclassified
exfiltrate	1.593	Verb	Verb
exfiltration	1.894	Noun	Noun
exfoliate	2.137	Verb	Verb
exfoliated	1.991	Verb	Verb|Adjective
exfoliates	1.769	Verb	Verb
exfoliating	2.137	Adjective	Adjective
exfoliation	2.137	Noun	Noun
exhalation	1.894	Noun	Noun
exhalations	1.593	Noun	Noun
exhale	3.226	Noun	Noun|Name
exhaled	1.769	Verb	Verb
exhales	3.091	Verb	Verb|Noun
exhaling	2.246	Verb	Verb
exhaust	3.333	Noun	Noun|Verb
exhausted	4.109	Verb	Verb|Adjective
exhausting	3.341	Adjective	Adjective|Verb
exhaustion	3.211	Noun	Noun
exhaustive	2.754	Adjective	Adjective
exhaustively	1.769	Adverb	Adverb
exhausts	2.137	Verb	Verb
exhibit	3.882	Noun	Noun|Verb|Name
exhibited	2.925	Verb	Verb
exhibiting	2.739	Verb	Verb
exhibition	3.610	Noun	Noun
exhibitionism	2.137	Noun	Noun
exhibitionist	2.333	Noun	Noun
exhibitionists	1.593	Noun	Noun
exhibitions	2.137	Noun	Noun
exhibitor	1.769	Noun	Noun
exhibitors	2.195	Noun	Noun
exhibits	3.111	Noun	Noun|Verb
exhilarate	1.769	Verb	Verb
exhilarated	2.672	Adjective	Adjective
exhilarating	3.055	Adjective	Adjective
exhilaration	2.438	Noun	Noun
exhortation	1.769	Noun	Noun
exhortations	1.593	Noun	Noun
exhorting	1.769	Verb	Verb
exhumating	1.593	Verb	Verb
exhumation	2.654	Noun	Noun
exhumations	1.593	Noun	Noun
exhume	2.690	Verb	Verb
exhumed	2.571	Verb	Verb|Adjective
exhuming	2.070	Verb	Verb|Adjective
exigencies	1.593	Noun	Noun
exigent	2.070	Adjective	Adjective
exile	3.274	Noun	Noun|Verb
exiled	2.991	Verb	Verb|Adjective
exiles	2.371	Noun	Noun
exiling	1.593	Verb	Verb
exist	4.462	Verb	Verb|Noun
existed	3.901	Verb	Verb|Noun
existence	4.068	Noun	Noun
existences	1.769	Noun	Noun
existent	1.894	Adjective	Adjective
existential	2.872	Adjective	Adjective
existentialism	2.333	Noun	Noun
existentialist	2.070	Adjective	Adjective|Noun
existentialists	1.593	Noun	Noun
existing	3.287	Adjective	Adjective|Verb
exists	4.052	Verb	Verb|Noun
exit	4.192	Noun	Noun|Verb
exited	2.883	Verb	Verb|Adjective
exiting	2.982	Verb	Verb|Adjective|Noun
exits	3.564	Noun	Noun|Verb
exmoor	1.593	Name	Name
exobiological	1.593	Adjective	Adjective
exobiologist	1.593	Noun	Noun
exobiologists	1.593	Noun	Noun
exobiology	1.894	Noun	Noun
exoccipital	1.593	Adjective	Adjective
exocrine	1.593	Adjective	Adjective
exodus	2.905	Noun	Noun
exonerate	2.860	Verb	Verb
exonerated	2.654	Verb	Verb|Adjective
exonerates	1.894	Verb	Verb
exonerating	2.246	Verb	Verb|Adjective
exoneration	2.070	Noun	Noun
exorbitant	2.571	Adjective	Adjective
exorcise	2.593	Verb	Verb|Noun
exorcised	2.137	Verb	Verb
exorcising	2.371	Verb	Verb
exorcism	3.274	Noun	Noun
exorcisms	2.195	Noun	Noun
exorcist	2.999	Noun	Noun|Adjective
exorcists	2.137	Noun	Noun
exorcize	1.769	Verb	Verb
exorcized	1.593	Verb	Verb
exoskeleton	2.438	Noun	Noun
exoskeletons	1.593	Noun	Noun
exothermal	1.593	Adjective	Adjective
exothermic	1.769	Adjective	Adjective
exotic	3.779	Adjective	Adjective
exotica	1.894	Noun	Noun
exotically	1.593	Adverb	Adverb
exotics	1.769	Noun	Noun
exp	1.894	Adjective	Adjective
expand	3.545	Verb	Verb
expandable	2.070	Adjective	Adjective
expanded	3.040	Verb	Verb|Adjective
expander	1.991	Noun	Noun
expanding	3.296	Verb	Verb|Adjective
expands	2.739	Verb	Verb
expanse	2.371	Noun	Noun
expansion	3.241	Noun	Noun
expansionism	1.769	Noun	Noun
expansionist	1.894	Noun	Noun|Adjective
expansionistic	1.593	Adjective	Adjective
expansions	1.593	Noun	Noun
expansive	2.406	Adjective	Adjective
expansiveness	1.593	Noun	Noun
expat	1.769	Verb	Verb|Noun
expatriate	2.292	Noun	Noun
expatriates	1.991	Noun	Noun
expats	1.593	Noun	Noun
expect	5.016	Verb	Verb
expectable	1.593	Adjective	Adjective
expectancy	2.810	Noun	Noun
expectant	2.522	Adjective	Adjective|Noun
expectantly	1.769	Adverb	Adverb
expectation	3.124	Noun	Noun
expectations	3.722	Noun	Noun
expected	4.522	Verb	Verb|Adjective
expecting	4.558	Verb	Verb
expectorant	1.991	Noun	Noun
expectorated	1.593	Verb	Verb
expectorating	2.070	Verb	Verb
expectoration	1.593	Noun	Noun
expects	3.674	Verb	Verb|Noun
expedience	2.137	Noun	Noun|Name
expediency	2.333	Noun	Noun|Name
expedient	2.654	Adjective	Adjective|Noun
expediently	1.894	Adverb	Adverb
expedite	2.836	Verb	Verb
expedited	2.371	Verb	Verb|Adjective
expediter	2.137	Noun	Noun
expediting	1.894	Verb	Verb
expedition	3.754	Noun	Noun
expeditionary	2.496	Adjective	Adjective
expeditions	2.769	Noun	Noun
expeditious	2.195	Adjective	Adjective
expeditiously	1.769	Adverb	Adverb
expel	3.143	Verb	Verb
expelled	3.655	Verb	Verb|Adjective
expelling	2.371	Verb	Verb
expels	1.991	Verb	Verb
expend	1.991	Verb	Verb
expendable	3.184	Adjective	Adjective
expendables	1.769	Noun	Noun
expended	2.468	Verb	Verb|Adjective
expender	1.593	Verb	Verb
expendible	1.593	Adjective	Adjective
expending	1.769	Verb	Verb
expenditure	2.468	Noun	Noun
expenditures	2.522	Noun	Noun
expense	3.873	Noun	Noun
expenses	3.887	Noun	Noun
expensive	4.446	Adjective	Adjective
expensively	2.070	Adverb	Adverb
experience	4.782	Noun	Noun|Verb
experienced	4.000	Verb	Verb|Adjective
experiencer	2.137	Noun	Noun
experiences	3.847	Noun	Noun|Verb
experiencing	3.638	Verb	Verb
experiment	4.209	Noun	Noun|Verb
experimental	3.593	Adjective	Adjective
experimentally	1.991	Adverb	Adverb
experimentation	2.783	Noun	Noun
experimentations	1.593	Noun	Noun
experimented	2.797	Verb	Verb
experimenter	1.769	Noun	Noun
experimenting	3.337	Verb	Verb
experiments	3.818	Noun	Noun|Verb
expert	4.345	Noun	Noun|Adjective|Name
expertise	3.601	Noun	Noun
expertly	2.371	Adverb	Adverb
experts	3.832	Noun	Noun
expiate	1.593	Verb	Verb
expiated	1.593	Verb	Verb
expiating	1.593	Verb	Verb
expiation	1.769	Noun	Noun
expiatory	1.769	Adjective	Adjective
expirate	1.593	Verb	Verb
expiration	3.016	Noun	Noun|Name
expiratory	1.769	Adjective	Adjective
expire	2.964	Verb	Verb
expired	3.402	Verb	Verb|Adjective
expires	3.048	Verb	Verb
expiring	2.195	Verb	Verb
expiry	1.991	Noun	Noun
explain	5.045	Verb	Verb
explainable	2.333	Adjective	Adjective
explained	4.069	Verb	Verb|Adjective
explainer	1.593	Noun	Noun
explaining	3.840	Verb	Verb|Noun
explains	3.956	Verb	Verb
explanation	4.302	Noun	Noun
explanations	3.241	Noun	Noun
explanatory	1.769	Adjective	Adjective
expletive	2.438	Adjective	Adjective|Noun
expletives	1.894	Noun	Noun
explicable	1.593	Adjective	Adjective
explicating	2.070	Verb	Verb
explication	1.894	Noun	Noun
explicit	3.149	Adjective	Adjective
explicitly	2.571	Adverb	Adverb
explode	3.991	Verb	Verb
exploded	3.591	Verb	Verb|Adjective
exploder	2.246	Noun	Noun
exploders	1.894	Noun	Noun
explodes	3.396	Verb	Verb
exploding	3.416	Verb	Verb|Adjective|Noun
exploit	3.392	Verb	Verb|Noun
exploitable	2.070	Adjective	Adjective
exploitation	3.008	Noun	Noun
exploitations	1.593	Noun	Noun
exploitative	2.137	Adjective	Adjective
exploited	3.226	Verb	Verb|Adjective
exploiter	1.894	Noun	Noun
exploiters	1.894	Noun	Noun
exploiting	3.091	Verb	Verb
exploitive	2.070	Adjective	Adjective
exploits	2.982	Noun	Noun
exploration	3.279	Noun	Noun
explorations	1.991	Noun	Noun
exploratory	2.707	Adjective	Adjective
explore	3.794	Verb	Verb
explored	3.111	Verb	Verb
explorer	3.283	Noun	Noun
explorers	3.070	Noun	Noun
explores	2.371	Verb	Verb
exploring	3.438	Verb	Verb|Noun|Adjective
explosion	4.217	Noun	Noun
explosions	3.482	Noun	Noun
explosive	3.726	Adjective	Adjective|Noun
explosively	1.593	Adverb	Adverb
explosiveness	1.593	Noun	Noun
explosives	3.813	Noun	Noun
expo	2.614	Noun	Noun|Name
exponent	1.991	Noun	Noun
exponential	2.333	Noun	Noun
exponentially	2.593	Adverb	Adverb
exponents	1.769	Noun	Noun
export	3.111	Noun	Noun|Verb
exportation	1.593	Noun	Noun
exported	1.894	Verb	Verb
exporter	1.991	Noun	Noun
exporting	2.522	Verb	Verb|Noun
exports	2.723	Noun	Noun|Verb
expos	1.769	Noun	Noun|Name
exposable	1.593	Adjective	Adjective
expose	3.849	Verb	Verb
exposed	4.023	Verb	Verb|Adjective
exposes	2.571	Verb	Verb
exposing	3.270	Verb	Verb
exposition	2.905	Noun	Noun
expositional	1.769	Adjective	Adjective
expositions	1.593	Noun	Noun
exposure	3.757	Noun	Noun
exposures	2.070	Noun	Noun
expound	2.070	Verb	Verb
expounded	1.593	Verb	Verb
expounding	1.769	Verb	Verb
express	4.253	Verb	Verb|Noun|Adjective|Name
expressed	3.515	Verb	Verb|Adjective
expresses	2.915	Verb	Verb
expressible	1.593	Adjective	Adjective
expressing	3.406	Verb	Verb
expression	4.106	Noun	Noun
expressional	1.593	Adjective	Adjective
expressionism	1.769	Noun	Noun
expressionist	1.991	Noun	Noun
